URL,Original Title,English Title,Genre,Episodes,Broadcast Network,Broadcast Start Date,Broadcast End Date,Production Company,Director,Screen Writer,Synopsis,IMDb ID from Turkish,IMDb URL from Turkish,IMDb ID From Turkish
https://www.turkishdrama.com/the-club-kulup-tv-series.html,Kulup,The Club,"Drama, Romance",10.0,Netflix,5-Nov-21,6-Jan-22,Netflix,"Zeynep Gunay Tan, Seren Yuce","Aysin Akbulut, Rana Denizer, Necati Sahin","The story takes place in 1950s in Turkey.  Matilda (Gokce Bahadir) is a middle aged woman who has stayed in prison for 17 years. When she gets out of prison, she wants to have a quiet life far away from Istanbul. Her daughter Rasel (Asude Kalebek) is now 17 years old and she does not know anything about her parents.Matilda does not want to enter into her daughter’s life and even does not want to see her daughter’s recent photo. She wants to leave everything behind, forget her past and start a new journey. However, out of pure coincidence, she bumps into her daughter and has nothing to do but to reveal her identity.",tt32991445,https://www.imdb.com/title/tt32991445/,tt32991445
https://www.turkishdrama.com/the-game-of-my-destiny-kaderimin-oyunu-tv-series.html,Kaderimin Oyunu,The Game of My Destiny,"Romance, Drama",26.0,Star TV,3-Dec-21,17-Jun-22,NGM Yapim,Emre Kabakusak,"Gul Abus Semerci, Melis Veziroglu, Pinar Ordu, Selin Yaltaal, Meryem Demirli, Burcu Over","Asiye (Oyku Karayel) is a young and beautiful woman who has been raising her children by herself. When she gives birth to her second child, she becomes all alone. Her husband Cemal (Akin Akinozu) abandons them due to financial problems and never comes back.  Asiye does her best to raise her daughter Nergis (Iraz Akcam) and her son Ugur. Even though she works so hard, she cannot provide a decent life for her family. However, she never complains and tries to be very strong for the sake of her children.",tt0277772,https://www.imdb.com/title/tt0277772/,tt0277772
https://www.turkishdrama.com/the-affair-sakli-tv-series.html,Sakli,The Affair,"Drama, Mystery, Romance",10.0,Blu TV,23-Nov-21,Present,May Productions,Deniz Akcay,"Deniz Akcay, Armagan Gulsah","Ozan (Firat Celik) is a writer and teacher who has a happy life together with his wife Beril (Defne Kayalar) and four children. He meets his wife at the university and gets married after the graduation. He dedicates his life to his family because he has grown up all alone after his mother passed away when he was at the high school.  Ozan enjoys a wealthy life with the help of his parents-in-laws. Even though he loves his wife, he does not like their dependence to his father-in-law. He sometimes gets bored of his children’s responsibility as he cannot focus on his work.",tt14433846,https://www.imdb.com/title/tt14433846/,tt14433846
https://www.turkishdrama.com/an-anatolian-tale-gonul-dagi-tv-series.html,Gonul Dagi,An Anatolian Tale,"Family, Comedy, Romance",51.0,TRT 1,17-Oct-20,Present,Kopru Film,Yahya Samanci,"Ali Asaf Elmas, Mustafa Becit, Teoman Gok","An Anatolian Tale (Gonul Dagi) is based on stories of Mustafa Ciftci.  Taner (Berk Atan) is a young guy who lives in a small town called Gedelli in the middle of Turkey. He has a cozy life together with his family.Even though Taner used to be a successful student, he cannot attend to the Science High School after his father passed away. At a very young age, he becomes the head of the family and starts to support his mother, his elder sister and his nephews.",,,
https://www.turkishdrama.com/all-about-marriage-evlilik-hakkinda-hersey-tv-series.html,Evlilik Hakkinda Hersey,The Split,"Romance, Drama",17.0,Fox TV,21-Sep-21,Present,MF Yapim,"Yusuf Pirhasan, Volkan Keskin","Toprak Karaoglu, Seda Calisir Karaoglu, Ayse Canan Ertug","The women of Cevher family work in divorce law for the family firm. Colpan Cevher (Sumru Yavrucak) is a mother of three daughters. She has raised her daughters by herself after her husband left them for another woman. Colpan is a very popular lawyer and works together with her two daughters at Cevher Law Firm.  Azra (Gokce Bahadir) is the eldest daughter of Cevher family. She has been married to Sergen (Sarp Akkaya) for 15 years and has three children. She has a happy marriage and a successful career. She is ambitious, responsible and strong. She expects that she will be the manager of Cevher Law Firm after her mother gets retired.",,,
https://www.turkishdrama.com/the-bad-penny-uc-kurus-tv-series.html,Uc Kurus,The Bad Penny,Action,28.0,Show TV,1-Nov-21,30-May-22,Ay Yapim,Sinan Ozturk,"Damla Serim, Murat Uyurkulak, Eset Akcilad","Efe (Ekin Koc) is an idealist police captain who works at organized crime branch in Istanbul. He is fearless, reckless and lawless. He does anything to arrest culprits and secure the justice.  Efe is very successful at work. He has been working to arrest a mafia leader Kartal (Uraz Kaygilaroglu) for the last 6 months but cannot find enough evidence to put him behind bars.",tt14810626,https://www.imdb.com/title/tt14810626/,tt14810626
https://www.turkishdrama.com/barbarossa-sword-of-the-mediterranean-tv-series.html,Barbaroslar: Akdeniz’in Kilici,Barbarossa: Sword of the Mediterranean,"Historical, Action",15.0,TRT 1,16-Sep-21,Present,ES Film,Dogan Umit Karaca,Mustafa Burak Dogu; Ibrahim Ethem Arslan; Tuba Kaya,"Ishak, Oruc, Hizir and Ilyas are four brothers.  Ishak (Yetkin Dikinciler) is the oldest one and works as a potter as if his father. He engages in trade and prefers to live in peace far away from danger. He lives in Midilli island together with wife and two children.Oruc (Engin Altan Duzyatan) is the second oldest Barbarossa brothers. He opposes to his elder brother and follows his passion for the sea. He becomes a successful sailor who is brave, fearless, charismatic and intelligent. Oruc’s passion for the sea also makes it hard for him to please his wife Despina (Gulcan Arslan).",,,
https://www.turkishdrama.com/the-guest-misafir-tv-series.html,Misafir,The Guest,"Drama, Romance",5.0,Fox TV,11-Nov-21,9-Dec-21,MED Yapim,Arda Sarigun,Ozge Aras Yigit,"Gece (Hazal Kaya) is a young girl who lives together with her mother Nazan. She has been raised in poverty without knowing her father.  Gece does not have a happy life. She has not received any compassion and love from her mother. She cannot endure the problems in her life and decides to commit suicide.When Gece jumps from the bridge to end her life, she gets a second chance and starts her new life. She luckily survives and opens her eyes at the hospital. In order not to return her tragic life, she says that she has lost her memory and cannot remember even her name.",tt0085052,https://www.imdb.com/title/tt0085052/,tt0085052
https://www.turkishdrama.com/aziz-tv-series.html,Aziz,Aziz,"Historical, Romance, Drama",28.0,Show TV,5-Nov-21,3-Jun-22,O3 Medya,Recai Karagoz,"Eda Tezcan (1-22), Ali Onur Sutsataner (23-25), Volkan Yazici (26-28)","The story takes place in Antakya in 1934. During that time, Antakya was under the French occupation.  Aziz Payidar (Murat Yildirim) is a young man who comes from a wealthy Payidar family. His family owns the only and the biggest carpet store in Antakya.Aziz is a strong, persuasive and stubborn man who is a promising carpet seller. He works happily together with his father and his uncle in their carpet store.",tt0120053,https://www.imdb.com/title/tt0120053/,tt0120053
https://www.turkishdrama.com/judgement-yargi-tv-series.html,Yargi,Judgement,"Crime, Romance, Mistery",23.0,Kanal D,19-Sep-21,Present,Ay Yapim,Ali Bilgin,Sema Ergenekon,"Ceylin (Pinar Deniz) is a successful lawyer who can do anything to achieve whatever she believes in. She is persistent and fearless. She does not know boundaries when it comes to rules.  Ceylin becomes the head of family while studying at law school. Her father is accused of robbery wrongfully and stays in the prison for 5 years. During this time, Ceylin does her best to support her mother and younger sister and learns how to fight against the harsh conditions of life by herself.After then, Ceylin does her job according to her own rules. According to her, any mean or method is allowable in order to reach justice.",tt12979628,https://www.imdb.com/title/tt12979628/,tt12979628
https://www.turkishdrama.com/rich-and-poor-zengin-ve-yoksul-tv-series.html,Zengin ve Yoksul,Rich and Poor,"Romance, Drama",8.0,ATV,7-Apr-19,26-May-19,O3 Medya,Deniz Yorulmazer,"Yelda Eroglu, Hatice Meryem, Mert Mericli, Birol Elginoz","Aysel (Damla Colbay) is a young and beautiful girl who has been raised in a poor family. Since her childhood, she has endured all the hardships of poverty. She has grown up in poverty through wearing secondhand clothes of her rich cousin Aleyna (Elif Dogan) and pleasing her rich relatives in any occasion.  Aysel studies office management and graduates from the university by her own effort. Since she is sick of being seen inferior, she does not want to ask for a job from her rich relatives.",tt0074048,https://www.imdb.com/title/tt0074048/,tt0074048
https://www.turkishdrama.com/liar-yalanci-tv-series.html,Liar,Yalanci,"Mistery, Drama",10.0,Show TV,17-Sep-21,23-Nov-21,Surec Yapim,Hulya Gezer,"Rahsan Cigdem Inan, Yekta Torun","Deniz (Burcin Terzioglu) is a beautiful young woman who works as a literature teacher. She has recently divorced from her husband Murat (Cemal Toktas) and tries her best to start a new life by herself.  Mehmet Emir, on the other hand, is a successful heart surgeon who is well respected and recognized in the society. He is a popular single dad who is rich, kind, and charismatic. After his wife committed suicide for an unknown reason, he has done his best to raise his son properly. He is a tenderhearted and disciplined father towards his son.",tt0119527,https://www.imdb.com/title/tt0119527/,tt0119527
https://www.turkishdrama.com/recipe-of-love-askin-tarifi-tv-series.html,Askin Tarifi,Recipe of Love,"Romance, Comedy",13.0,Kanal D,7-Jun-21,5-Sep-21,NTC Medya,Deniz Kolos,Leyla Oter and Doruk Erengul (screenwriters for episodes 1-7); Makbule Kosif and Okan Basar Bahar (screenwriters for episodes 8-13),"Firat (Kadir Dogulu) is a young and charming guy who is a successful chef. Even though he gets cooking trainings about French cuisine from well-known chefs for 2 years, he eventually works at his aunt’s kebab restaurant.  Firat enjoys his ordinary life and lives in peace in a cozy neighborhood together with his aunt and friends. His happy life turns upside down when he is abandoned by his fiancée on his wedding day.",tt14183324,https://www.imdb.com/title/tt14183324/,tt14183324
https://www.turkishdrama.com/house-of-lies-kagit-ev-tv-series.html,Kagit Ev,House of Lies,"Crime, Drama",8.0,ATV,19-Apr-21,7-Jun-21,O3 Medya,Senol Sonmez,Umut Acikalin and Ayhan Bolukbasi; Sebnem Aksoy Acikalin (original story),"Cihan (Erdal Besikcioglu) is a successful professor of law. He is married to a lawyer Aylin (Nur Fettahoglu) and has three children. He also presents a popular television program together with a beautiful woman Azra (Tuvana Turkay).  The perfect life of Cihan turns upside down when he cannot resists the beauty and attraction of Azra and has an affair with her. His wife Aylin cannot understand this betrayal, as she is so busy with her work and children.",tt14265894,https://www.imdb.com/title/tt14265894/,tt14265894
https://www.turkishdrama.com/heart-wound-kalp-yarasi-tv-series.html,Kalp Yarasi,Heart Wound,"Romance, Drama",19.0,ATV,,,,Yildiz Hulya Bilban,"Sema Ali Erol, Mahir Erol and Turkuler Ozgul Akad",Ferit (Gokhan Alkan) is a young guy who comes from a wealthy and well-known Sancakzade family. He lives in Antakya and works at his family business instead of becoming a lawyer after graduating from law school.  Ferit is about to get married to Hande (Merve Cagiran) who also comes from a wealthy family. Ferit and Hande have known each other since their childhood and decide to get married after getting their parents’ approval.,tt0373957,https://www.imdb.com/title/tt0373957/,tt0373957
https://www.turkishdrama.com/twist-of-fate-baht-oyunu-tv-series.html,Baht Oyunu,Twist of Fate,"Romance, Comedy",17.0,Kanal D,15-Jun-21,12-Oct-21,ARC Film,Serdar Gozelekli,"Erkan Birgoren, Elif Tuna Kiygi, Fatih Enes Omeroglu","Ada (Cemre Baysel) is a beautiful young girl who has grown up among women who believe that they would be unhappy if they cannot get married to their first love. Her grand-grandmother, her grand-mother and her mother had to live unhappily after they were left by their first-love. Due to this superstition, Ada wants to do anything in order to get married to her first love.  Ada goes to university in Istanbul apart from her family. She falls in love with an international student Ruzgar (Idris Nebi Taskan) at first sight. Ruzgar comes from Albania and studies in Turkey. When he is about to be deported from the country, he comes across Ada.",tt14411816,https://www.imdb.com/title/tt14411816/,tt14411816
